query_id,doc_id,rank,score,method
83_4,MARCO_1339636,5,22.69603157043457,rewriter 2
83_4,CAR_b47c8b0e1e16990ee0a5c70b5536ce0f0795a833,6,22.16687774658203,rewriter 2
83_4,MARCO_4812753,7,21.871870040893555,rewriter 2
83_4,MARCO_7991028,8,21.799968719482422,rewriter 2
83_4,CAR_33f6a1044177b0a87ccc5cae5f0c915e83a9ea1a,9,21.383766174316406,rewriter 2
83_4,CAR_d2972a250c8f8d707f8ef478840d64bee1919413,10,20.42267417907715,rewriter 2
83_4,CAR_c9c5c2b3282c8d6fbd439bdc9892bd3820cb6cea,11,20.062320709228516,rewriter 2
83_4,CAR_f8933e720094a33cd0fd3ddcfbb4320d90b34521,12,19.90081214904785,rewriter 2
83_4,CAR_2b00c2ca451f0e5661620148b13e6a7466630e43,13,19.766326904296875,rewriter 2
83_4,MARCO_4605694,14,19.706438064575195,rewriter 2
83_4,CAR_6b0cd20ef1df8337fdcca72ad5143a699f5ff3f8,15,19.652416229248047,rewriter 2
83_4,MARCO_3867576,16,19.544883728027344,rewriter 2
83_4,MARCO_4668648,17,19.439044952392578,rewriter 2
83_4,CAR_666b6f8d6691390605ddc41eba22e7ababd4ee98,18,19.391983032226562,rewriter 2
83_4,MARCO_1881748,19,19.326217651367188,rewriter 2
83_4,CAR_8689f2df6d6593086d365ed8b5a38cf567d70f65,20,19.032377243041992,rewriter 2
83_4,MARCO_8119561,21,18.99304962158203,rewriter 2
83_4,MARCO_4070187,22,18.983274459838867,rewriter 2
83_4,CAR_4f83e6a26c888bf4d2d8729b6ea9c4bdf2716b54,23,18.963943481445312,rewriter 2
83_4,MARCO_4812751,24,18.78164291381836,rewriter 2
83_4,CAR_d95b95b8ea3f3a566f48fda97370576d1fa0fe0f,25,18.76070785522461,rewriter 2
83_4,CAR_376aefbaa85950248c09d78eddd7e97b4714c9a2,26,18.656038284301758,rewriter 2
83_4,MARCO_4749799,27,18.58175277709961,rewriter 2
83_4,MARCO_1339644,28,18.534669876098633,rewriter 2
83_4,CAR_d06e5aac04713cc472868379ee312a812d15958d,29,18.24154281616211,rewriter 2
83_4,CAR_90b2fc3970f1d04cb73b0fd316a85ab37dc34c96,30,18.223169326782227,rewriter 2
83_4,CAR_e0a05de99c6601b1cef41c2a06260c2d29e282d7,31,18.159244537353516,rewriter 2
83_4,CAR_de8ac98fd39c53c2b4a010f4eda68f88a93c3547,32,17.99977684020996,rewriter 2
83_4,CAR_82197c51b790b68b445e242f2ff2f8c37d4c33ad,33,17.974111557006836,rewriter 2
83_4,CAR_2edc6f52d19edc9ec11ec51caf363f6e87299dc0,34,17.726072311401367,rewriter 2
83_4,CAR_c18e80fb172dd612dce49452f50ddd118b54b29f,35,17.66456413269043,rewriter 2
83_4,MARCO_6790346,36,17.660140991210938,rewriter 2
83_4,CAR_fecd648731aab01ff07a74acc4e422ee9980445e,37,17.637680053710938,rewriter 2
83_4,MARCO_1881752,38,17.631114959716797,rewriter 2
83_4,MARCO_4749797,39,17.629854202270508,rewriter 2
83_4,CAR_67cc3ad17fce653ac41831016a19f3bd9795598c,40,17.430198669433594,rewriter 2
83_4,CAR_737d02e330d79a9b74ccfd1fc71a51c2e0528502,41,17.335084915161133,rewriter 2
83_4,CAR_77fab20e7ce35b1760a98bb14a03efdface6f020,42,17.27276611328125,rewriter 2
83_4,CAR_a717361819cd4b19fa337b3090fda13a04dc3e64,43,17.211061477661133,rewriter 2
83_4,MARCO_7467782,44,17.19937515258789,rewriter 2
83_4,CAR_cfc0704c5ccc3eca6ddc1379d46bd93fc7f73db0,45,17.058568954467773,rewriter 2
83_4,CAR_ceee0b3e17d7c0cb379deb67a6c6ac1d9a4e5272,46,17.047780990600586,rewriter 2
83_4,MARCO_993217,47,17.006338119506836,rewriter 2
83_4,CAR_903f3ca4ad0bff9d64a1e247a3fd517e9c21c1aa,48,16.990209579467773,rewriter 2
83_4,CAR_23ca6b0ca0bd9da48c8acd9665e2904de119ec62,49,16.90637969970703,rewriter 2
83_4,MARCO_2608560,50,16.88423728942871,rewriter 2
83_4,CAR_fc21d6a795a993024ebd47ac29f0238afcc99c6c,51,16.839962005615234,rewriter 2
83_4,CAR_7d7e34d95e273868e10e5745ac423fb7055a9ce3,52,16.839338302612305,rewriter 2
83_4,CAR_2da05860609645c31ac8c9f9ed5d490dbc039e8d,53,16.812992095947266,rewriter 2
83_4,MARCO_8452513,54,16.795421600341797,rewriter 2
83_4,CAR_a0e9ebdba7909d1861d6162bbab168e97be042b8,55,16.781354904174805,rewriter 2
83_4,CAR_c19fbd2ebd812b05ce76aa3d8e3e15cdbb94dd9f,56,16.780899047851562,rewriter 2
83_4,CAR_89e7815d14ea61c5db3e1ae88ad7128f613129cc,57,16.766748428344727,rewriter 2
83_4,CAR_a17c2be176512073ed5e8dda5fe668571d94c6b2,58,16.71518325805664,rewriter 2
83_4,MARCO_7073870,59,16.7150821685791,rewriter 2
83_4,CAR_85f67efc7ebb3ff6aeb00f917f0cdbe3609166d9,60,16.574596405029297,rewriter 2
83_4,CAR_14b1ceb123e87347933f5f4506cf5a763723aa0d,61,16.52255630493164,rewriter 2
83_4,MARCO_3271930,62,16.505474090576172,rewriter 2
83_4,MARCO_1279418,63,16.4694881439209,rewriter 2
83_4,MARCO_4605701,64,16.463274002075195,rewriter 2
83_4,CAR_e1694d9c925c249d4d50df420654b1c3961b6182,65,16.461593627929688,rewriter 2
83_4,CAR_6d36ec289c0bc23d34b7161bc9a172af8ff34ca1,66,16.391305923461914,rewriter 2
83_4,CAR_1d43b8b48463746e59c3d5e3020733d64ca0d262,67,16.372398376464844,rewriter 2
83_4,CAR_e1ac662a6964022c8a3b81239d98633b34c785ab,68,16.36673355102539,rewriter 2
83_4,MARCO_1339643,69,16.304943084716797,rewriter 2
83_4,MARCO_8452514,70,16.283113479614258,rewriter 2
83_4,CAR_7e9487f923f93212574605148a2b65c4ad3f153e,71,16.225753784179688,rewriter 2
83_4,CAR_95bd4e0d866dca40e465ebb86aa520b9d67f3c95,72,16.179317474365234,rewriter 2
83_4,CAR_1e8f54b84f0b01027676f15a23ac5c4bd2c185fa,73,16.15176010131836,rewriter 2
83_4,CAR_364b74eb118defab8b525316973e940f38609809,74,16.15168571472168,rewriter 2
83_4,CAR_eec011dc05d6111a204498aff2e0ddba7c43526e,75,16.143159866333008,rewriter 2
83_4,MARCO_7456548,76,16.11220359802246,rewriter 2
83_4,CAR_f35321f24ea52025fc556de661ded00e3a49ebc1,77,16.110374450683594,rewriter 2
83_4,MARCO_1339641,78,16.108795166015625,rewriter 2
83_4,CAR_b3a6ee19aefd6fad332f564b3b61122dffc9177a,79,16.087223052978516,rewriter 2
83_4,CAR_1d84832e4ef8732128f946d34ef2fd94f2d4ffa5,80,16.060758590698242,rewriter 2
83_4,CAR_e2b0eab2308971b54a5dbc6ff81fb85d0ce61a0b,81,16.015308380126953,rewriter 2
83_4,MARCO_1339638,82,16.00954818725586,rewriter 2
83_4,MARCO_5094731,83,16.00172996520996,rewriter 2
83_4,CAR_79bc886885a9fca074208a6cf1230a51c2437b47,84,15.983078956604004,rewriter 2
83_4,MARCO_1339637,85,15.974196434020996,rewriter 2
83_4,CAR_986e0f7d72976eee098d36807bf81c226a4a49a2,86,15.973758697509766,rewriter 2
83_4,MARCO_706484,87,15.947870254516602,rewriter 2
83_4,CAR_6bb041eea5e39d08cdb63068b2f675bb7f994108,88,15.911467552185059,rewriter 2
83_4,MARCO_1584574,89,15.828474044799805,rewriter 2
83_4,MARCO_1865507,90,15.814981460571289,rewriter 2
83_4,MARCO_8486381,91,15.788211822509766,rewriter 2
83_4,MARCO_6901025,92,15.764911651611328,rewriter 2
83_4,CAR_b32565c3351617b7bdf04009eb41db8ca487c650,93,15.725701332092285,rewriter 2
83_4,MARCO_6273982,94,15.71636962890625,rewriter 2
83_4,MARCO_1339635,95,15.676139831542969,rewriter 2
83_4,CAR_d3dc3061dff883b2b0f1a15a4b29cd999411a49c,96,15.645930290222168,rewriter 2
83_4,MARCO_6990107,97,15.636832237243652,rewriter 2
83_4,MARCO_8119565,98,15.596992492675781,rewriter 2
83_4,MARCO_1112217,99,15.574411392211914,rewriter 2
83_4,CAR_f066f8749199ae003b658b3ba14890adbc0cf1e1,100,15.559371948242188,rewriter 2
83_5,CAR_b4a88012205cc57c24b391d29257f1ce709b3d05,1,16.582843780517578,rewriter 2
83_5,MARCO_4641358,2,16.387611389160156,rewriter 2
83_5,MARCO_5268578,3,16.001033782958984,rewriter 2
83_5,CAR_601a5df8ba2422e5556ef039cb5f502f60eed1ad,4,15.96647834777832,rewriter 2
83_5,MARCO_1005768,5,15.840750694274902,rewriter 2
83_5,CAR_8bbadc2712a7e8caef2c6cd2958e519b96e587ff,6,15.543474197387695,rewriter 2
83_5,CAR_bf703a1871bfcd0a2066318c8a6090b83854d9e5,7,15.468643188476562,rewriter 2
83_5,CAR_738d2cabab03ef9e5a660c14c39381387482d6f0,8,15.314363479614258,rewriter 2
83_5,MARCO_369957,9,14.984251976013184,rewriter 2
83_5,MARCO_2588065,10,14.981670379638672,rewriter 2
83_5,MARCO_2179830,11,14.96957015991211,rewriter 2
83_5,MARCO_5536336,12,14.897163391113281,rewriter 2
83_5,CAR_b3e1b1df0d94d19be2019dc287190451c6b6d1a0,13,14.820581436157227,rewriter 2
83_5,MARCO_6503917,14,14.813761711120605,rewriter 2
83_5,CAR_9f5df52a57256dc88358a58577c88c42d9920fba,15,14.689746856689453,rewriter 2
83_5,CAR_8d38a61cd9a95301eef39e9c20365bdadf0ce719,16,14.616498947143555,rewriter 2
83_5,CAR_bd04762bf8f79644cb44c5e68e01a510aa349700,17,14.609993934631348,rewriter 2
83_5,CAR_551d8a007a54f896eecf91b15605a6955ee10021,18,14.548172950744629,rewriter 2
83_5,CAR_4952e81d1798e4e5d519f45ff20577bb77cebfd4,19,14.513383865356445,rewriter 2
83_5,CAR_5c1c3abdcae77a9867a9e864124d1c2eee0e1e01,20,14.469456672668457,rewriter 2
83_5,CAR_c6f50cde204077066a87973078766e2d72efaa8c,21,14.449687004089355,rewriter 2
83_5,CAR_ecd670a36c48bd625768044e59013274904de435,22,14.339890480041504,rewriter 2
83_5,CAR_649d85045e8075514027a1912566a7864c5d9143,23,14.291492462158203,rewriter 2
83_5,MARCO_2588067,24,14.26420783996582,rewriter 2
83_5,CAR_71205ac5e400224cdbd4d749ce7249f74e1821b7,25,14.189132690429688,rewriter 2
83_5,CAR_5ad80d9fca9ffff43d7d3855d9c768efde4b978d,26,14.186491012573242,rewriter 2
83_5,CAR_4cb2917cdbc6fc0990d886083d8aa44cd1ec323e,27,14.148397445678711,rewriter 2
83_5,CAR_aa7e8915419d76229659fd649e8d76292176df8d,28,14.139131546020508,rewriter 2
83_5,MARCO_8452508,29,14.064325332641602,rewriter 2
83_5,MARCO_968394,30,14.003203392028809,rewriter 2
83_5,MARCO_2417738,31,13.857179641723633,rewriter 2
83_5,CAR_319a06d4f1ad88901803d5a2c52c494f706306f0,32,13.810023307800293,rewriter 2
83_5,MARCO_8127321,33,13.807167053222656,rewriter 2
83_5,CAR_ac88685b63d6513c1fbec7852fef5adef8a8f734,34,13.784555435180664,rewriter 2
83_5,MARCO_6964375,35,13.777729988098145,rewriter 2
83_5,CAR_e328a129af6d285c78f8cf0c6dc04b07a6267089,36,13.762475967407227,rewriter 2
83_5,CAR_fd458700ea351217e09f7745fbffdee8beb51165,37,13.74817943572998,rewriter 2
83_5,MARCO_2417742,38,13.737322807312012,rewriter 2
83_5,CAR_0fc8fc2d86c00b5364e276476e6eb8c10fcd072d,39,13.719215393066406,rewriter 2
83_5,CAR_a5837ee9741dc9484b780f1463022941b0c2ccda,40,13.682171821594238,rewriter 2
83_5,MARCO_1194643,41,13.67841911315918,rewriter 2
83_5,MARCO_327614,42,13.640125274658203,rewriter 2
83_5,CAR_40b5fba91cb4a757e3ad4625d4c0979442f8cad7,43,13.617414474487305,rewriter 2
83_5,MARCO_8531093,44,13.6080322265625,rewriter 2
83_5,CAR_b33814b99e6a48f3bb8508fe2e03fc64036b2d99,45,13.589714050292969,rewriter 2
83_5,CAR_7a0629ef2815268f4490293d3afdffaf55098ca8,46,13.566473007202148,rewriter 2
83_5,CAR_a92906bc1e1ffd96060a02270c96ca126004ccdb,47,13.56563663482666,rewriter 2
83_5,MARCO_2202444,48,13.544260025024414,rewriter 2
83_5,CAR_6ff2666a298457536f83e97baae9003d60a44eff,49,13.543357849121094,rewriter 2
83_5,MARCO_5465670,50,13.528308868408203,rewriter 2
83_5,MARCO_7248276,51,13.528308868408203,rewriter 2
83_5,MARCO_2417744,52,13.465206146240234,rewriter 2
83_5,MARCO_2417745,53,13.459420204162598,rewriter 2
83_5,CAR_906355490656c96b4b5a7067c4d523251ac714d6,54,13.459300994873047,rewriter 2
83_5,MARCO_5554587,55,13.427034378051758,rewriter 2
83_5,CAR_730542a26426fe6e3934ab7e6ee019bcc623ad9a,56,13.420060157775879,rewriter 2
83_5,CAR_c0517a8df4e5ceba225d70daeb103efb2a57e5c2,57,13.399613380432129,rewriter 2
83_5,CAR_02d2a3d5a65f2fa7a45c10ec0b63bd4388e15a7d,58,13.386940002441406,rewriter 2
83_5,CAR_aefd21498ec7f1444effc94c2abfe98776b7c7fd,59,13.384451866149902,rewriter 2
83_5,CAR_ca7b49c009d5de770ddfa039ddcfea3144914697,60,13.372175216674805,rewriter 2
83_5,MARCO_5141815,61,13.327766418457031,rewriter 2
83_5,CAR_e89abeb68d1e3f60c5052a165efc0dbadcb3b8c5,62,13.320281982421875,rewriter 2
83_5,MARCO_270582,63,13.312521934509277,rewriter 2
83_5,MARCO_2417740,64,13.309518814086914,rewriter 2
83_5,MARCO_883871,65,13.26841926574707,rewriter 2
83_5,CAR_204fae9cd5f0e23aa7576729b353a04a61d6ba8c,66,13.26739501953125,rewriter 2
83_5,CAR_f344a274ab24f0bde51f62cd6453f67fa398207a,67,13.266497611999512,rewriter 2
83_5,MARCO_327613,68,13.261383056640625,rewriter 2
83_5,CAR_45106e8690655dd8197fd80e051734bb9e57f1e6,69,13.259961128234863,rewriter 2
83_5,CAR_652e1c4654a2cce7d24d500297543a91095bb6f2,70,13.247419357299805,rewriter 2
83_5,MARCO_4727204,71,13.230422019958496,rewriter 2
83_5,MARCO_5972855,72,13.215576171875,rewriter 2
83_5,CAR_d256bd4b2070f4b09ff1de021d6679070df6b2e3,73,13.209568977355957,rewriter 2
83_5,CAR_294a63acd9ac523a1ea523b6ec4125ec31357d51,74,13.204962730407715,rewriter 2
83_5,CAR_0224fe2317477e0ead01a91444b0936a38de4f63,75,13.193029403686523,rewriter 2
83_5,CAR_4c33576812a778b20d0e75513841afc3b4fb56fd,76,13.170169830322266,rewriter 2
83_5,CAR_5ffc8a9bf857ca60013cd8a5afc01e4f4fcd7d92,77,13.15553092956543,rewriter 2
83_5,MARCO_6146071,78,13.151595115661621,rewriter 2
83_5,CAR_81a6b403abd51166ac64e9acfc44e9332660e605,79,13.149689674377441,rewriter 2
83_5,MARCO_1867166,80,13.111686706542969,rewriter 2
83_5,MARCO_5431772,81,13.108857154846191,rewriter 2
83_5,MARCO_1881748,82,13.10622787475586,rewriter 2
83_5,CAR_1d09499165dc8b31eb465e66f30d2914a9562366,83,13.100611686706543,rewriter 2
83_5,CAR_071151a5470a777a0113a03ce87062fb53022997,84,13.089885711669922,rewriter 2
83_5,MARCO_3229471,85,13.0729398727417,rewriter 2
83_5,MARCO_6503913,86,13.056954383850098,rewriter 2
83_5,CAR_f4756835213834832ab020725de2f3e00daee181,87,13.038275718688965,rewriter 2
83_5,CAR_9ab92916a36f5439967e244977951d6af285c9b1,88,13.026592254638672,rewriter 2
83_5,CAR_b4254dac98b5974dec8d55bfb4f2d3b704c5ced1,89,13.016611099243164,rewriter 2
83_5,MARCO_6049519,90,12.99490737915039,rewriter 2
83_5,MARCO_8795899,91,12.979117393493652,rewriter 2
83_5,MARCO_2417741,92,12.962922096252441,rewriter 2
83_5,MARCO_5972852,93,12.962922096252441,rewriter 2
83_5,CAR_4eb0ec0a46107b13c8da3078f1dad822b61600b7,94,12.950075149536133,rewriter 2
83_5,CAR_91276e49334ac56b3a9342a5164be090de487d7c,95,12.946412086486816,rewriter 2
83_5,MARCO_6503921,96,12.942975044250488,rewriter 2
83_5,CAR_c70bc1667251ecca8a489c38d7d2c52da4664684,97,12.908754348754883,rewriter 2
83_5,MARCO_2879197,98,12.895124435424805,rewriter 2
83_5,CAR_b7d6cbe2c89ae56775f547c029c9f185ce553b5c,99,12.880380630493164,rewriter 2
83_5,MARCO_7540954,100,12.863386154174805,rewriter 2
83_6,MARCO_1881748,1,25.460975646972656,rewriter 2
83_6,CAR_0834766335f98eff122ce68d6d0a0e360a52d218,2,25.08551597595215,rewriter 2
83_6,CAR_32593600ac45a6d370ec87061ddadc3914d759e9,3,24.985748291015625,rewriter 2
83_6,CAR_40b5fba91cb4a757e3ad4625d4c0979442f8cad7,4,24.769563674926758,rewriter 2
83_6,MARCO_5268578,5,23.561466217041016,rewriter 2
83_6,MARCO_7073878,6,23.37883186340332,rewriter 2
83_6,CAR_1d09499165dc8b31eb465e66f30d2914a9562366,7,23.197284698486328,rewriter 2
83_6,MARCO_5976474,8,23.13726234436035,rewriter 2
83_6,MARCO_8749784,9,23.10445785522461,rewriter 2
83_6,CAR_b4254dac98b5974dec8d55bfb4f2d3b704c5ced1,10,22.500736236572266,rewriter 2
83_6,CAR_2b00c2ca451f0e5661620148b13e6a7466630e43,11,22.405147552490234,rewriter 2
83_6,CAR_d2972a250c8f8d707f8ef478840d64bee1919413,12,22.383943557739258,rewriter 2
83_6,MARCO_8749781,13,22.273656845092773,rewriter 2
83_6,CAR_0f382fbaaf6bbb6d22526d77bdf0717d0d1a7d50,14,22.26441764831543,rewriter 2
83_6,CAR_c6f50cde204077066a87973078766e2d72efaa8c,15,22.169588088989258,rewriter 2
83_6,CAR_0224fe2317477e0ead01a91444b0936a38de4f63,16,22.162738800048828,rewriter 2
83_6,MARCO_2608568,17,22.095918655395508,rewriter 2
83_6,MARCO_6442992,18,22.056203842163086,rewriter 2
83_6,CAR_bf703a1871bfcd0a2066318c8a6090b83854d9e5,19,22.036848068237305,rewriter 2
83_6,CAR_02d2a3d5a65f2fa7a45c10ec0b63bd4388e15a7d,20,21.932361602783203,rewriter 2
83_6,MARCO_6303754,21,21.920940399169922,rewriter 2
83_6,MARCO_2417742,22,21.794021606445312,rewriter 2
83_6,CAR_8bbadc2712a7e8caef2c6cd2958e519b96e587ff,23,21.733678817749023,rewriter 2
83_6,MARCO_2417741,24,21.582117080688477,rewriter 2
83_6,CAR_a1d19a7d3bb0a99a7fe2b7722ea9d062d7aa95ea,25,21.578399658203125,rewriter 2
83_6,CAR_9ab92916a36f5439967e244977951d6af285c9b1,26,21.572839736938477,rewriter 2
83_6,MARCO_4668649,27,21.5090274810791,rewriter 2
83_6,CAR_72841f7c2393d1e9c6797331cef6812564868dff,28,21.45123863220215,rewriter 2
83_6,MARCO_2179830,29,21.436418533325195,rewriter 2
83_6,CAR_ccf1e5d0b55179a0c92c4e9439a8cae5a84b35e0,30,21.375381469726562,rewriter 2
83_6,MARCO_5976472,31,21.152297973632812,rewriter 2
83_6,MARCO_2588065,32,21.128931045532227,rewriter 2
83_6,CAR_c70bc1667251ecca8a489c38d7d2c52da4664684,33,21.080785751342773,rewriter 2
83_6,MARCO_2853247,34,21.06293487548828,rewriter 2
83_6,MARCO_3229471,35,21.056209564208984,rewriter 2
83_6,MARCO_5976470,36,21.055694580078125,rewriter 2
83_6,CAR_601a5df8ba2422e5556ef039cb5f502f60eed1ad,37,21.0175838470459,rewriter 2
83_6,MARCO_5667003,38,20.892019271850586,rewriter 2
83_6,MARCO_5536336,39,20.84326171875,rewriter 2
83_6,CAR_4eb0ec0a46107b13c8da3078f1dad822b61600b7,40,20.81048011779785,rewriter 2
83_6,MARCO_6503917,41,20.780502319335938,rewriter 2
83_6,CAR_b0f0516298f9988c89c34fe19e08cb764050cf34,42,20.768205642700195,rewriter 2
83_6,MARCO_1867166,43,20.759353637695312,rewriter 2
83_6,MARCO_2879197,44,20.706192016601562,rewriter 2
83_6,CAR_2da05860609645c31ac8c9f9ed5d490dbc039e8d,45,20.628639221191406,rewriter 2
83_6,MARCO_2666251,46,20.625083923339844,rewriter 2
83_6,CAR_b4ac8f6a10980c1c3281677f3d527085f6ed2d83,47,20.53272819519043,rewriter 2
83_6,CAR_b89ee10fe8f13688ccd71407f83d756f34291dd3,48,20.52276039123535,rewriter 2
83_6,MARCO_5431772,49,20.50657081604004,rewriter 2
83_6,CAR_f8f637c9989e18845ce9c80d20a109760fb1fb52,50,20.41803550720215,rewriter 2
83_6,MARCO_6790348,51,20.403703689575195,rewriter 2
83_6,MARCO_7672257,52,20.307161331176758,rewriter 2
83_6,MARCO_35717,53,20.28721046447754,rewriter 2
83_6,MARCO_5667002,54,20.23308753967285,rewriter 2
83_6,MARCO_2417738,55,20.224262237548828,rewriter 2
83_6,CAR_f07998b85c4a60dc98072f7a118c43d22c5ba934,56,20.214881896972656,rewriter 2
83_6,CAR_940298f4fe453cad4dfdb2b92bd1f9a22a312bd4,57,20.212194442749023,rewriter 2
83_6,MARCO_4727206,58,20.170299530029297,rewriter 2
83_6,CAR_56feb20808567ea3a9e14470b8734ac408b0f258,59,20.1571044921875,rewriter 2
83_6,MARCO_4727208,60,20.14824676513672,rewriter 2
83_6,CAR_ae1fcc5640e6df77122189376ee72d4c645f8b8c,61,20.030071258544922,rewriter 2
83_6,CAR_dfd6a303f0bd02610726a304ec5849c948d6bdb2,62,19.995851516723633,rewriter 2
83_6,CAR_4c33576812a778b20d0e75513841afc3b4fb56fd,63,19.991962432861328,rewriter 2
83_6,MARCO_6030937,64,19.989120483398438,rewriter 2
83_6,MARCO_447000,65,19.98682403564453,rewriter 2
83_6,MARCO_1194643,66,19.972530364990234,rewriter 2
83_6,MARCO_7302104,67,19.958290100097656,rewriter 2
83_6,MARCO_4240769,68,19.95609474182129,rewriter 2
83_6,CAR_4952e81d1798e4e5d519f45ff20577bb77cebfd4,69,19.930038452148438,rewriter 2
83_6,MARCO_8127321,70,19.91111946105957,rewriter 2
83_6,MARCO_919708,71,19.89499282836914,rewriter 2
83_6,MARCO_2202442,72,19.881160736083984,rewriter 2
83_6,MARCO_7073877,73,19.873764038085938,rewriter 2
83_6,MARCO_2879200,74,19.8171443939209,rewriter 2
83_6,CAR_c65a6ab14de0836c4c110784e3f9ff3811d03dcb,75,19.75949478149414,rewriter 2
83_6,MARCO_6442985,76,19.75100326538086,rewriter 2
83_6,MARCO_2417744,77,19.741756439208984,rewriter 2
83_6,MARCO_2849672,78,19.70756721496582,rewriter 2
83_6,CAR_35a0026a4bd25555966062f9cf28f3b7720535a7,79,19.687902450561523,rewriter 2
83_6,CAR_e89abeb68d1e3f60c5052a165efc0dbadcb3b8c5,80,19.64304542541504,rewriter 2
83_6,CAR_7be88963d36e09a4367013037915ef0b616ff740,81,19.61822509765625,rewriter 2
83_6,CAR_551d8a007a54f896eecf91b15605a6955ee10021,82,19.618114471435547,rewriter 2
83_6,CAR_b32565c3351617b7bdf04009eb41db8ca487c650,83,19.616674423217773,rewriter 2
83_6,MARCO_2607908,84,19.612215042114258,rewriter 2
83_6,MARCO_2311429,85,19.611095428466797,rewriter 2
83_6,CAR_b4a88012205cc57c24b391d29257f1ce709b3d05,86,19.60842514038086,rewriter 2
83_6,MARCO_2129824,87,19.587993621826172,rewriter 2
83_6,MARCO_5972858,88,19.54534149169922,rewriter 2
83_6,MARCO_5972855,89,19.531259536743164,rewriter 2
83_6,MARCO_3311257,90,19.513811111450195,rewriter 2
83_6,MARCO_3128331,91,19.510778427124023,rewriter 2
83_6,CAR_becc7d8a0d31293a2b7bcea0d85ea1a997eeda30,92,19.497068405151367,rewriter 2
83_6,MARCO_6055097,93,19.495267868041992,rewriter 2
83_6,CAR_f344a274ab24f0bde51f62cd6453f67fa398207a,94,19.483110427856445,rewriter 2
83_6,CAR_155e5150a036f1d2b8755557a0d6c986d37fb269,95,19.480113983154297,rewriter 2
83_6,MARCO_2588067,96,19.476730346679688,rewriter 2
83_6,MARCO_3867576,97,19.43011474609375,rewriter 2
83_6,CAR_7db5c5e30e3fd622d0d95ebd96accd1911be9c79,98,19.428592681884766,rewriter 2
83_6,CAR_2ed483439c00830bdeaed913fd887cdb33d35777,99,19.42399787902832,rewriter 2
83_6,MARCO_1881744,100,19.423248291015625,rewriter 2
83_7,MARCO_1339637,1,21.78148078918457,rewriter 2
83_7,MARCO_1339636,2,21.459842681884766,rewriter 2
83_7,MARCO_4812751,3,20.317935943603516,rewriter 2
83_7,MARCO_1339641,4,19.94626808166504,rewriter 2
83_7,CAR_2b00c2ca451f0e5661620148b13e6a7466630e43,5,18.660572052001953,rewriter 2
83_7,CAR_a69327542c729fdb6c63223124d291eef67cb9b1,6,18.514184951782227,rewriter 2
83_7,CAR_d89650a708c2c996e710cf2c1dce84261b4eec5d,7,18.438365936279297,rewriter 2
83_7,CAR_89e7815d14ea61c5db3e1ae88ad7128f613129cc,8,18.33119010925293,rewriter 2
83_7,MARCO_1339643,9,18.308191299438477,rewriter 2
83_7,CAR_81082ff9c5701a27d56610ace075074f10763c97,10,18.091381072998047,rewriter 2
83_7,CAR_1e8f54b84f0b01027676f15a23ac5c4bd2c185fa,11,17.982084274291992,rewriter 2
83_7,MARCO_6790346,12,17.93048858642578,rewriter 2
83_7,CAR_14b1ceb123e87347933f5f4506cf5a763723aa0d,13,17.74757957458496,rewriter 2
83_7,CAR_8689f2df6d6593086d365ed8b5a38cf567d70f65,14,17.663434982299805,rewriter 2
83_7,CAR_d30041223d8d1b433db935a2ac5b9f60cf180b94,15,17.618371963500977,rewriter 2
83_7,CAR_fffab339e95e447c4d3104ec351aacc6a8b43121,16,17.29170036315918,rewriter 2
83_7,MARCO_1339644,17,17.23019027709961,rewriter 2
83_7,MARCO_3867576,18,17.132572174072266,rewriter 2
83_7,CAR_2edc6f52d19edc9ec11ec51caf363f6e87299dc0,19,17.05682373046875,rewriter 2
83_7,MARCO_1279419,20,17.02488899230957,rewriter 2
83_7,CAR_437540ebf5760e7a9ee3779423d738f1c8c570d1,21,17.002958297729492,rewriter 2
83_7,CAR_56e3314e3c073aafbb365b711a7617807a799cf2,22,16.909595489501953,rewriter 2
83_7,CAR_7e9487f923f93212574605148a2b65c4ad3f153e,23,16.533300399780273,rewriter 2
83_7,CAR_364b74eb118defab8b525316973e940f38609809,24,16.23630142211914,rewriter 2
83_7,MARCO_1584574,25,16.1092586517334,rewriter 2
83_7,CAR_33f6a1044177b0a87ccc5cae5f0c915e83a9ea1a,26,16.05019187927246,rewriter 2
83_7,CAR_6b0cd20ef1df8337fdcca72ad5143a699f5ff3f8,27,16.04651641845703,rewriter 2
83_7,MARCO_4749797,28,15.895280838012695,rewriter 2
83_7,MARCO_1339635,29,15.84973430633545,rewriter 2
83_7,MARCO_1584581,30,15.687064170837402,rewriter 2
83_7,CAR_a40344cf66e09b19d17049ef20e21d28be892bd6,31,15.5609769821167,rewriter 2
83_7,MARCO_1279414,32,15.551340103149414,rewriter 2
83_7,MARCO_4668648,33,15.498395919799805,rewriter 2
83_7,CAR_53aa10e4186288f09021b5392a1732c76d44980c,34,15.48906421661377,rewriter 2
83_7,CAR_9c4b73d2d52d14d481d5604133457480f7282a72,35,15.476116180419922,rewriter 2
83_7,CAR_9704a992c95d3668ba4a7d676f6970fc0ce8785b,36,15.280477523803711,rewriter 2
83_7,MARCO_4605694,37,15.269817352294922,rewriter 2
83_7,CAR_9e44519bc6b70791867d6771e0f876f94542c5b9,38,15.0305757522583,rewriter 2
